index,class_info,class_count
755,"[('EOSINOPHIL', (33, 0, 41, 46)), ('MONOCYTE', (88, 186, 24, 38)), ('NEUTROPHIL', (154, 52, 27, 34)), ('NEUTROPHIL', (14, 135, 26, 33)), ('NEUTROPHIL', (131, 114, 25, 33))]","{'EOSINOPHIL': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 3}"
756,"[('EOSINOPHIL', (176, 0, 28, 36)), ('EOSINOPHIL', (17, 112, 35, 41)), ('EOSINOPHIL', (161, 165, 21, 32)), ('LYMPHOCYTE', (36, 43, 28, 40))]","{'EOSINOPHIL': 3, 'LYMPHOCYTE': 1}"
757,"[('EOSINOPHIL', (157, 74, 32, 31)), ('LYMPHOCYTE', (27, 15, 20, 26)), ('LYMPHOCYTE', (174, 192, 21, 28)), ('MONOCYTE', (56, 166, 38, 52))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 2, 'MONOCYTE': 1}"
758,"[('EOSINOPHIL', (136, 7, 27, 35)), ('EOSINOPHIL', (21, 180, 33, 44)), ('NEUTROPHIL', (37, 58, 25, 33)), ('NEUTROPHIL', (134, 155, 31, 41))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
759,"[('EOSINOPHIL', (43, 116, 30, 36)), ('EOSINOPHIL', (142, 112, 40, 27)), ('NEUTROPHIL', (64, 70, 23, 30)), ('NEUTROPHIL', (159, 13, 23, 35))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
760,"[('EOSINOPHIL', (68, 62, 24, 46)), ('EOSINOPHIL', (157, 74, 32, 31)), ('EOSINOPHIL', (40, 128, 31, 31)), ('NEUTROPHIL', (150, 122, 24, 29))]","{'EOSINOPHIL': 3, 'NEUTROPHIL': 1}"
761,"[('EOSINOPHIL', (4, 0, 24, 25)), ('EOSINOPHIL', (33, 136, 40, 46)), ('NEUTROPHIL', (158, 63, 24, 30)), ('NEUTROPHIL', (182, 26, 26, 28)), ('NEUTROPHIL', (149, 152, 32, 41))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 3}"
762,"[('EOSINOPHIL', (131, 168, 30, 42)), ('MONOCYTE', (88, 74, 24, 38)), ('MONOCYTE', (150, 28, 38, 44)), ('NEUTROPHIL', (14, 23, 26, 33)), ('NEUTROPHIL', (24, 161, 26, 37))]","{'EOSINOPHIL': 1, 'MONOCYTE': 2, 'NEUTROPHIL': 2}"
763,"[('EOSINOPHIL', (156, 134, 40, 50)), ('LYMPHOCYTE', (62, 192, 21, 28)), ('NEUTROPHIL', (11, 37, 34, 42)), ('NEUTROPHIL', (161, 3, 23, 33))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 2}"
764,"[('EOSINOPHIL', (68, 62, 24, 46)), ('EOSINOPHIL', (122, 127, 28, 32)), ('LYMPHOCYTE', (44, 162, 25, 29)), ('NEUTROPHIL', (134, 28, 30, 50))]","{'EOSINOPHIL': 2, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 1}"
765,"[('EOSINOPHIL', (4, 112, 24, 25)), ('EOSINOPHIL', (155, 116, 30, 36)), ('NEUTROPHIL', (33, 27, 36, 43)), ('NEUTROPHIL', (183, 2, 29, 37))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
766,"[('EOSINOPHIL', (160, 46, 36, 44)), ('EOSINOPHIL', (36, 126, 36, 54)), ('NEUTROPHIL', (24, 35, 35, 42)), ('NEUTROPHIL', (134, 140, 30, 50))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
767,"[('LYMPHOCYTE', (187, 182, 21, 30)), ('MONOCYTE', (38, 28, 38, 44)), ('NEUTROPHIL', (114, 78, 24, 34)), ('NEUTROPHIL', (56, 112, 23, 25))]","{'LYMPHOCYTE': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 2}"
768,"[('EOSINOPHIL', (45, 74, 32, 31)), ('EOSINOPHIL', (136, 46, 25, 31)), ('EOSINOPHIL', (60, 123, 30, 38)), ('LYMPHOCYTE', (156, 162, 25, 29))]","{'EOSINOPHIL': 3, 'LYMPHOCYTE': 1}"
769,"[('EOSINOPHIL', (64, 59, 28, 40)), ('NEUTROPHIL', (123, 37, 34, 42)), ('NEUTROPHIL', (41, 179, 33, 45)), ('NEUTROPHIL', (161, 115, 23, 33))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
770,"[('EOSINOPHIL', (29, 66, 26, 36)), ('NEUTROPHIL', (159, 13, 23, 35)), ('NEUTROPHIL', (22, 140, 30, 50)), ('NEUTROPHIL', (149, 170, 25, 33))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
771,"[('EOSINOPHIL', (49, 165, 21, 32)), ('LYMPHOCYTE', (170, 176, 26, 33)), ('LYMPHOCYTE', (208, 133, 16, 28)), ('NEUTROPHIL', (38, 39, 31, 40)), ('NEUTROPHIL', (125, 40, 26, 35))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 2, 'NEUTROPHIL': 2}"
772,"[('EOSINOPHIL', (26, 0, 23, 24)), ('EOSINOPHIL', (141, 66, 26, 36)), ('EOSINOPHIL', (133, 180, 33, 44)), ('NEUTROPHIL', (56, 112, 30, 26))]","{'EOSINOPHIL': 3, 'NEUTROPHIL': 1}"
773,"[('EOSINOPHIL', (121, 80, 23, 32)), ('EOSINOPHIL', (155, 173, 23, 28)), ('NEUTROPHIL', (2, 78, 24, 34)), ('NEUTROPHIL', (51, 123, 23, 30))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
774,"[('EOSINOPHIL', (106, 95, 6, 17)), ('EOSINOPHIL', (26, 0, 24, 23)), ('EOSINOPHIL', (138, 47, 25, 39)), ('EOSINOPHIL', (59, 163, 26, 35)), ('NEUTROPHIL', (157, 149, 34, 46))]","{'EOSINOPHIL': 4, 'NEUTROPHIL': 1}"
775,"[('EOSINOPHIL', (26, 159, 25, 39)), ('NEUTROPHIL', (71, 2, 29, 37)), ('NEUTROPHIL', (119, 45, 32, 42)), ('NEUTROPHIL', (180, 154, 27, 40))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
776,"[('EOSINOPHIL', (124, 181, 38, 37)), ('LYMPHOCYTE', (36, 43, 28, 40)), ('MONOCYTE', (147, 30, 26, 34)), ('NEUTROPHIL', (1, 158, 25, 35))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 1}"
777,"[('EOSINOPHIL', (69, 0, 33, 28)), ('EOSINOPHIL', (147, 65, 24, 34)), ('EOSINOPHIL', (112, 9, 18, 33)), ('EOSINOPHIL', (71, 169, 29, 42)), ('NEUTROPHIL', (163, 123, 23, 30))]","{'EOSINOPHIL': 4, 'NEUTROPHIL': 1}"
778,"[('LYMPHOCYTE', (33, 22, 26, 32)), ('LYMPHOCYTE', (187, 182, 21, 30)), ('NEUTROPHIL', (170, 2, 28, 34)), ('NEUTROPHIL', (20, 160, 24, 35))]","{'LYMPHOCYTE': 2, 'NEUTROPHIL': 2}"
779,"[('EOSINOPHIL', (45, 164, 22, 35)), ('EOSINOPHIL', (136, 119, 27, 35)), ('NEUTROPHIL', (61, 0, 31, 26)), ('NEUTROPHIL', (166, 68, 31, 39))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
780,"[('EOSINOPHIL', (12, 69, 38, 37)), ('EOSINOPHIL', (149, 112, 24, 31)), ('LYMPHOCYTE', (62, 192, 21, 28)), ('NEUTROPHIL', (157, 37, 34, 46))]","{'EOSINOPHIL': 2, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 1}"
781,"[('EOSINOPHIL', (157, 184, 36, 40)), ('NEUTROPHIL', (12, 29, 24, 30)), ('NEUTROPHIL', (112, 32, 27, 45)), ('NEUTROPHIL', (54, 180, 31, 39))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
782,"[('EOSINOPHIL', (71, 57, 29, 42)), ('EOSINOPHIL', (131, 56, 30, 42)), ('EOSINOPHIL', (35, 177, 24, 34)), ('EOSINOPHIL', (0, 121, 18, 33)), ('NEUTROPHIL', (165, 181, 27, 43))]","{'EOSINOPHIL': 4, 'NEUTROPHIL': 1}"
783,"[('NEUTROPHIL', (56, 0, 23, 25)), ('NEUTROPHIL', (126, 47, 27, 36)), ('NEUTROPHIL', (43, 180, 32, 41)), ('NEUTROPHIL', (132, 160, 24, 35))]",{'NEUTROPHIL': 4}
784,"[('EOSINOPHIL', (141, 178, 26, 36)), ('LYMPHOCYTE', (139, 15, 20, 26)), ('NEUTROPHIL', (7, 45, 32, 42)), ('NEUTROPHIL', (32, 194, 21, 30))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 2}"
785,"[('EOSINOPHIL', (9, 192, 23, 32)), ('EOSINOPHIL', (128, 171, 28, 35)), ('NEUTROPHIL', (42, 49, 37, 42)), ('NEUTROPHIL', (155, 42, 25, 33))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
786,"[('EOSINOPHIL', (173, 171, 26, 33)), ('MONOCYTE', (147, 30, 26, 34)), ('NEUTROPHIL', (22, 28, 30, 50)), ('NEUTROPHIL', (20, 183, 24, 35))]","{'EOSINOPHIL': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 2}"
787,"[('EOSINOPHIL', (12, 69, 38, 37)), ('LYMPHOCYTE', (58, 176, 26, 33)), ('LYMPHOCYTE', (96, 133, 16, 28)), ('NEUTROPHIL', (168, 0, 30, 26)), ('NEUTROPHIL', (134, 138, 31, 36))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 2, 'NEUTROPHIL': 2}"
788,"[('EOSINOPHIL', (138, 47, 25, 39)), ('NEUTROPHIL', (1, 46, 25, 35)), ('NEUTROPHIL', (22, 140, 30, 50)), ('NEUTROPHIL', (134, 146, 26, 36))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
789,"[('EOSINOPHIL', (148, 38, 24, 34)), ('EOSINOPHIL', (60, 123, 30, 38)), ('NEUTROPHIL', (25, 79, 22, 33)), ('NEUTROPHIL', (165, 193, 27, 27))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
790,"[('EOSINOPHIL', (157, 72, 36, 40)), ('LYMPHOCYTE', (59, 71, 24, 33)), ('LYMPHOCYTE', (139, 127, 20, 26)), ('MONOCYTE', (88, 186, 24, 38)), ('NEUTROPHIL', (14, 135, 26, 33))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 2, 'MONOCYTE': 1, 'NEUTROPHIL': 1}"
791,"[('EOSINOPHIL', (0, 52, 19, 30)), ('LYMPHOCYTE', (52, 138, 24, 33)), ('MONOCYTE', (159, 69, 29, 41)), ('MONOCYTE', (23, 119, 30, 52)), ('NEUTROPHIL', (182, 198, 28, 26))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'MONOCYTE': 2, 'NEUTROPHIL': 1}"
792,"[('EOSINOPHIL', (160, 165, 27, 32)), ('NEUTROPHIL', (37, 0, 34, 37)), ('NEUTROPHIL', (173, 0, 31, 26)), ('NEUTROPHIL', (38, 151, 31, 40))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
793,"[('EOSINOPHIL', (176, 112, 28, 36)), ('NEUTROPHIL', (79, 44, 26, 42)), ('NEUTROPHIL', (161, 29, 30, 35)), ('NEUTROPHIL', (45, 149, 34, 46))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
794,"[('EOSINOPHIL', (19, 168, 30, 42)), ('LYMPHOCYTE', (156, 44, 26, 28)), ('NEUTROPHIL', (41, 67, 33, 45)), ('NEUTROPHIL', (144, 116, 33, 41))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 2}"
795,"[('EOSINOPHIL', (122, 127, 28, 32)), ('LYMPHOCYTE', (52, 138, 24, 33)), ('MONOCYTE', (23, 119, 30, 52)), ('NEUTROPHIL', (12, 29, 24, 30)), ('NEUTROPHIL', (165, 69, 27, 43))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 2}"
796,"[('EOSINOPHIL', (84, 7, 28, 27)), ('EOSINOPHIL', (188, 51, 25, 35)), ('EOSINOPHIL', (37, 112, 24, 31)), ('EOSINOPHIL', (116, 112, 24, 25))]",{'EOSINOPHIL': 4}
797,"[('EOSINOPHIL', (160, 46, 36, 44)), ('NEUTROPHIL', (43, 68, 32, 41)), ('NEUTROPHIL', (47, 125, 23, 35)), ('NEUTROPHIL', (155, 132, 30, 42))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
798,"[('', (157, 133, 27, 46)), ('EOSINOPHIL', (66, 68, 27, 36)), ('EOSINOPHIL', (171, 51, 26, 35)), ('EOSINOPHIL', (36, 150, 24, 34))]","{'': 1, 'EOSINOPHIL': 3}"
799,"[('EOSINOPHIL', (131, 168, 30, 42)), ('LYMPHOCYTE', (44, 50, 25, 29)), ('NEUTROPHIL', (132, 71, 24, 35)), ('NEUTROPHIL', (49, 115, 23, 33))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 2}"
800,"[('EOSINOPHIL', (33, 112, 41, 46)), ('EOSINOPHIL', (144, 133, 21, 28)), ('LYMPHOCYTE', (178, 192, 19, 26)), ('NEUTROPHIL', (11, 37, 34, 42)), ('NEUTROPHIL', (155, 20, 30, 42))]","{'EOSINOPHIL': 2, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 2}"
801,"[('EOSINOPHIL', (43, 4, 30, 36)), ('NEUTROPHIL', (126, 47, 27, 36)), ('NEUTROPHIL', (42, 164, 27, 34)), ('NEUTROPHIL', (113, 158, 25, 35))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
802,"[('EOSINOPHIL', (49, 166, 42, 56)), ('EOSINOPHIL', (178, 180, 27, 36)), ('NEUTROPHIL', (51, 10, 28, 44)), ('NEUTROPHIL', (137, 73, 33, 39)), ('NEUTROPHIL', (9, 166, 26, 47))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 3}"
803,"[('EOSINOPHIL', (30, 112, 40, 27)), ('LYMPHOCYTE', (75, 17, 26, 34)), ('MONOCYTE', (144, 118, 31, 46)), ('NEUTROPHIL', (114, 78, 24, 34))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 1}"
804,"[('EOSINOPHIL', (124, 69, 38, 37)), ('EOSINOPHIL', (152, 128, 31, 31)), ('NEUTROPHIL', (71, 2, 29, 37)), ('NEUTROPHIL', (25, 185, 33, 39))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
805,"[('LYMPHOCYTE', (44, 134, 22, 33)), ('MONOCYTE', (47, 62, 31, 48)), ('NEUTROPHIL', (150, 7, 30, 42)), ('NEUTROPHIL', (159, 191, 22, 32))]","{'LYMPHOCYTE': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 2}"
806,"[('EOSINOPHIL', (45, 52, 22, 35)), ('EOSINOPHIL', (30, 112, 40, 27)), ('NEUTROPHIL', (134, 34, 26, 36)), ('NEUTROPHIL', (125, 152, 26, 35))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
807,"[('EOSINOPHIL', (71, 57, 29, 42)), ('EOSINOPHIL', (143, 166, 41, 47)), ('NEUTROPHIL', (159, 79, 22, 32)), ('NEUTROPHIL', (22, 155, 31, 41))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
808,"[('EOSINOPHIL', (155, 4, 30, 36)), ('NEUTROPHIL', (68, 42, 27, 40)), ('NEUTROPHIL', (19, 167, 27, 28)), ('NEUTROPHIL', (155, 180, 32, 41))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
809,"[('EOSINOPHIL', (7, 29, 24, 30)), ('EOSINOPHIL', (160, 165, 27, 32)), ('NEUTROPHIL', (128, 75, 31, 37)), ('NEUTROPHIL', (45, 149, 34, 46))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
810,"[('EOSINOPHIL', (36, 38, 24, 34)), ('EOSINOPHIL', (26, 159, 25, 39)), ('LYMPHOCYTE', (132, 76, 26, 36)), ('NEUTROPHIL', (123, 149, 34, 42))]","{'EOSINOPHIL': 2, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 1}"
811,"[('EOSINOPHIL', (157, 72, 36, 40)), ('EOSINOPHIL', (26, 159, 25, 39)), ('NEUTROPHIL', (24, 49, 26, 37)), ('NEUTROPHIL', (166, 180, 31, 39))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
812,"[('EOSINOPHIL', (21, 68, 33, 44)), ('EOSINOPHIL', (161, 54, 42, 56)), ('EOSINOPHIL', (149, 112, 24, 31)), ('NEUTROPHIL', (121, 54, 26, 47)), ('NEUTROPHIL', (71, 114, 29, 37))]","{'EOSINOPHIL': 3, 'NEUTROPHIL': 2}"
813,"[('EOSINOPHIL', (26, 159, 25, 39)), ('EOSINOPHIL', (160, 165, 27, 32)), ('MONOCYTE', (16, 60, 32, 34)), ('NEUTROPHIL', (154, 49, 37, 42))]","{'EOSINOPHIL': 2, 'MONOCYTE': 1, 'NEUTROPHIL': 1}"
814,"[('EOSINOPHIL', (149, 24, 29, 42)), ('EOSINOPHIL', (40, 128, 31, 31)), ('MONOCYTE', (147, 142, 26, 34)), ('NEUTROPHIL', (38, 7, 30, 42))]","{'EOSINOPHIL': 2, 'MONOCYTE': 1, 'NEUTROPHIL': 1}"
815,"[('EOSINOPHIL', (32, 19, 23, 32)), ('LYMPHOCYTE', (156, 44, 26, 28)), ('NEUTROPHIL', (33, 139, 36, 43)), ('NEUTROPHIL', (128, 187, 31, 37))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 2}"
816,"[('EOSINOPHIL', (33, 24, 40, 46)), ('EOSINOPHIL', (21, 180, 33, 44)), ('NEUTROPHIL', (114, 78, 24, 34)), ('NEUTROPHIL', (130, 126, 29, 55))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
817,"[('EOSINOPHIL', (35, 148, 27, 35)), ('LYMPHOCYTE', (132, 188, 26, 36)), ('NEUTROPHIL', (71, 2, 29, 37)), ('NEUTROPHIL', (168, 0, 23, 25))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 2}"
818,"[('EOSINOPHIL', (40, 16, 31, 31)), ('NEUTROPHIL', (159, 13, 23, 35)), ('NEUTROPHIL', (53, 193, 27, 27)), ('NEUTROPHIL', (134, 155, 31, 41))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
819,"[('LYMPHOCYTE', (133, 53, 19, 32)), ('NEUTROPHIL', (16, 75, 31, 37)), ('NEUTROPHIL', (34, 178, 24, 33)), ('NEUTROPHIL', (150, 151, 31, 40))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 3}"
820,"[('EOSINOPHIL', (64, 59, 28, 40)), ('NEUTROPHIL', (131, 2, 25, 33)), ('NEUTROPHIL', (56, 112, 30, 26)), ('NEUTROPHIL', (144, 194, 21, 30))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
821,"[('EOSINOPHIL', (160, 46, 36, 44)), ('NEUTROPHIL', (51, 11, 23, 30)), ('NEUTROPHIL', (4, 192, 32, 32)), ('NEUTROPHIL', (158, 175, 24, 30)), ('NEUTROPHIL', (182, 138, 26, 28))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 4}"
822,"[('EOSINOPHIL', (30, 112, 40, 27)), ('NEUTROPHIL', (47, 79, 22, 32)), ('NEUTROPHIL', (134, 43, 31, 41)), ('NEUTROPHIL', (119, 157, 32, 42))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
823,"[('EOSINOPHIL', (176, 0, 28, 36)), ('LYMPHOCYTE', (58, 64, 26, 33)), ('LYMPHOCYTE', (96, 21, 16, 28)), ('NEUTROPHIL', (32, 143, 26, 34)), ('NEUTROPHIL', (137, 185, 33, 39))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 2, 'NEUTROPHIL': 2}"
824,"[('EOSINOPHIL', (178, 68, 27, 36)), ('EOSINOPHIL', (29, 178, 26, 36)), ('NEUTROPHIL', (11, 37, 34, 42)), ('NEUTROPHIL', (163, 123, 23, 30))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
825,"[('EOSINOPHIL', (106, 95, 6, 17)), ('EOSINOPHIL', (26, 0, 24, 23)), ('EOSINOPHIL', (68, 174, 24, 46)), ('EOSINOPHIL', (143, 112, 28, 26)), ('NEUTROPHIL', (136, 49, 26, 37))]","{'EOSINOPHIL': 4, 'NEUTROPHIL': 1}"
826,"[('LYMPHOCYTE', (33, 22, 26, 32)), ('LYMPHOCYTE', (186, 70, 21, 30)), ('MONOCYTE', (159, 181, 29, 41)), ('NEUTROPHIL', (24, 161, 26, 37))]","{'LYMPHOCYTE': 2, 'MONOCYTE': 1, 'NEUTROPHIL': 1}"
827,"[('EOSINOPHIL', (69, 0, 33, 28)), ('EOSINOPHIL', (47, 112, 31, 40)), ('LYMPHOCYTE', (164, 26, 24, 33)), ('MONOCYTE', (135, 7, 30, 52)), ('NEUTROPHIL', (112, 175, 25, 35))]","{'EOSINOPHIL': 2, 'LYMPHOCYTE': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 1}"
828,"[('EOSINOPHIL', (31, 21, 21, 28)), ('EOSINOPHIL', (116, 39, 44, 56)), ('EOSINOPHIL', (141, 178, 26, 36)), ('LYMPHOCYTE', (66, 80, 19, 26)), ('NEUTROPHIL', (51, 123, 23, 30))]","{'EOSINOPHIL': 3, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 1}"
829,"[('EOSINOPHIL', (16, 59, 28, 35)), ('EOSINOPHIL', (9, 192, 23, 32)), ('NEUTROPHIL', (136, 49, 26, 37)), ('NEUTROPHIL', (149, 152, 32, 41))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
830,"[('EOSINOPHIL', (32, 19, 23, 32)), ('EOSINOPHIL', (106, 207, 6, 17)), ('EOSINOPHIL', (26, 112, 24, 23)), ('EOSINOPHIL', (192, 206, 32, 18)), ('NEUTROPHIL', (128, 75, 31, 37)), ('NEUTROPHIL', (175, 142, 33, 44))]","{'EOSINOPHIL': 4, 'NEUTROPHIL': 2}"
831,"[('EOSINOPHIL', (10, 15, 28, 32)), ('NEUTROPHIL', (153, 74, 39, 38)), ('NEUTROPHIL', (22, 138, 31, 36)), ('NEUTROPHIL', (155, 154, 25, 33))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
832,"[('EOSINOPHIL', (161, 133, 45, 50)), ('NEUTROPHIL', (24, 49, 26, 37)), ('NEUTROPHIL', (176, 70, 23, 30)), ('NEUTROPHIL', (16, 187, 31, 37))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
833,"[('LYMPHOCYTE', (164, 138, 24, 33)), ('MONOCYTE', (135, 119, 30, 52)), ('NEUTROPHIL', (20, 48, 24, 35)), ('NEUTROPHIL', (154, 49, 37, 42)), ('NEUTROPHIL', (47, 125, 23, 35))]","{'LYMPHOCYTE': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 3}"
834,"[('NEUTROPHIL', (68, 42, 27, 40)), ('NEUTROPHIL', (136, 49, 26, 37)), ('NEUTROPHIL', (24, 161, 26, 37)), ('NEUTROPHIL', (168, 112, 23, 25))]",{'NEUTROPHIL': 4}
835,"[('EOSINOPHIL', (129, 112, 35, 41)), ('NEUTROPHIL', (50, 39, 39, 48)), ('NEUTROPHIL', (119, 45, 32, 42)), ('NEUTROPHIL', (22, 155, 31, 41))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
836,"[('LYMPHOCYTE', (44, 134, 22, 33)), ('NEUTROPHIL', (24, 35, 35, 42)), ('NEUTROPHIL', (144, 31, 26, 34)), ('NEUTROPHIL', (123, 149, 34, 42))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 3}"
837,"[('EOSINOPHIL', (43, 173, 23, 28)), ('LYMPHOCYTE', (186, 182, 21, 30)), ('NEUTROPHIL', (37, 40, 32, 41)), ('NEUTROPHIL', (155, 20, 30, 42))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 2}"
838,"[('EOSINOPHIL', (157, 52, 22, 35)), ('EOSINOPHIL', (129, 112, 35, 41)), ('NEUTROPHIL', (41, 74, 39, 38)), ('NEUTROPHIL', (18, 126, 29, 55))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
839,"[('EOSINOPHIL', (171, 51, 26, 35)), ('NEUTROPHIL', (51, 90, 28, 22)), ('NEUTROPHIL', (26, 35, 18, 28)), ('NEUTROPHIL', (47, 191, 22, 32)), ('NEUTROPHIL', (126, 159, 27, 36))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 4}"
840,"[('NEUTROPHIL', (43, 42, 25, 33)), ('NEUTROPHIL', (144, 82, 21, 30)), ('NEUTROPHIL', (22, 146, 26, 36)), ('NEUTROPHIL', (134, 138, 31, 36))]",{'NEUTROPHIL': 4}
841,"[('EOSINOPHIL', (10, 15, 28, 32)), ('LYMPHOCYTE', (170, 176, 26, 33)), ('LYMPHOCYTE', (208, 133, 16, 28)), ('NEUTROPHIL', (162, 39, 39, 48)), ('NEUTROPHIL', (56, 112, 30, 26))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 2, 'NEUTROPHIL': 2}"
842,"[('EOSINOPHIL', (147, 148, 27, 35)), ('NEUTROPHIL', (42, 52, 27, 34)), ('NEUTROPHIL', (128, 75, 31, 37)), ('NEUTROPHIL', (13, 152, 26, 35))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
843,"[('LYMPHOCYTE', (156, 22, 22, 33)), ('NEUTROPHIL', (37, 0, 34, 37)), ('NEUTROPHIL', (33, 139, 36, 43)), ('NEUTROPHIL', (137, 185, 33, 39))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 3}"
844,"[('EOSINOPHIL', (128, 59, 28, 35)), ('EOSINOPHIL', (10, 127, 28, 32)), ('NEUTROPHIL', (49, 29, 30, 35)), ('NEUTROPHIL', (155, 154, 25, 33))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
845,"[('EOSINOPHIL', (36, 14, 36, 54)), ('EOSINOPHIL', (145, 0, 41, 46)), ('NEUTROPHIL', (22, 155, 31, 41)), ('NEUTROPHIL', (125, 152, 26, 35))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
846,"[('EOSINOPHIL', (59, 51, 26, 35)), ('EOSINOPHIL', (160, 53, 27, 32)), ('LYMPHOCYTE', (54, 167, 27, 35)), ('NEUTROPHIL', (168, 112, 23, 25))]","{'EOSINOPHIL': 2, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 1}"
847,"[('EOSINOPHIL', (43, 4, 30, 36)), ('MONOCYTE', (47, 174, 31, 48)), ('NEUTROPHIL', (168, 0, 23, 25)), ('NEUTROPHIL', (147, 161, 30, 45))]","{'EOSINOPHIL': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 2}"
848,"[('EOSINOPHIL', (53, 142, 47, 48)), ('NEUTROPHIL', (0, 63, 25, 35)), ('NEUTROPHIL', (120, 52, 31, 41)), ('NEUTROPHIL', (154, 164, 27, 34))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
