index,class_info,class_count
311,"[('NEUTROPHIL', (36, 34, 29, 46)), ('NEUTROPHIL', (197, 63, 27, 45)), ('NEUTROPHIL', (46, 148, 37, 38)), ('NEUTROPHIL', (166, 131, 31, 38))]",{'NEUTROPHIL': 4}
312,"[('MONOCYTE', (120, 26, 41, 59)), ('NEUTROPHIL', (53, 86, 26, 26)), ('NEUTROPHIL', (0, 165, 24, 49)), ('NEUTROPHIL', (181, 157, 34, 46))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
313,"[('NEUTROPHIL', (60, 27, 32, 43)), ('NEUTROPHIL', (197, 63, 27, 45)), ('NEUTROPHIL', (44, 146, 29, 51)), ('NEUTROPHIL', (130, 158, 34, 43))]",{'NEUTROPHIL': 4}
314,"[('NEUTROPHIL', (0, 5, 41, 36)), ('NEUTROPHIL', (135, 6, 33, 49)), ('NEUTROPHIL', (10, 200, 25, 24)), ('NEUTROPHIL', (188, 163, 27, 49))]",{'NEUTROPHIL': 4}
315,"[('MONOCYTE', (144, 51, 31, 55)), ('NEUTROPHIL', (57, 67, 37, 38)), ('NEUTROPHIL', (35, 140, 33, 49)), ('NEUTROPHIL', (138, 128, 36, 53))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
316,"[('EOSINOPHIL', (49, 47, 39, 50)), ('EOSINOPHIL', (155, 57, 29, 50)), ('MONOCYTE', (47, 195, 40, 29)), ('MONOCYTE', (144, 163, 31, 55))]","{'EOSINOPHIL': 2, 'MONOCYTE': 2}"
317,"[('EOSINOPHIL', (158, 53, 40, 59)), ('NEUTROPHIL', (53, 86, 26, 26)), ('NEUTROPHIL', (14, 128, 31, 44)), ('NEUTROPHIL', (146, 124, 35, 46))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
318,"[('NEUTROPHIL', (0, 23, 25, 41)), ('NEUTROPHIL', (162, 87, 32, 25)), ('NEUTROPHIL', (43, 188, 30, 36)), ('NEUTROPHIL', (172, 139, 32, 43))]",{'NEUTROPHIL': 4}
319,"[('NEUTROPHIL', (26, 16, 36, 53)), ('NEUTROPHIL', (123, 21, 40, 59)), ('NEUTROPHIL', (48, 166, 36, 37)), ('NEUTROPHIL', (179, 135, 30, 44))]",{'NEUTROPHIL': 4}
320,"[('EOSINOPHIL', (158, 165, 40, 59)), ('NEUTROPHIL', (30, 70, 33, 42)), ('NEUTROPHIL', (135, 6, 33, 49)), ('NEUTROPHIL', (6, 148, 26, 51)), ('NEUTROPHIL', (33, 182, 26, 42))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 4}"
321,"[('NEUTROPHIL', (56, 42, 34, 49)), ('NEUTROPHIL', (138, 16, 36, 53)), ('NEUTROPHIL', (40, 162, 38, 48)), ('NEUTROPHIL', (161, 190, 31, 34))]",{'NEUTROPHIL': 4}
322,"[('EOSINOPHIL', (46, 53, 40, 59)), ('MONOCYTE', (159, 195, 40, 29)), ('NEUTROPHIL', (125, 4, 40, 40)), ('NEUTROPHIL', (50, 202, 31, 22))]","{'EOSINOPHIL': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 2}"
323,"[('EOSINOPHIL', (112, 46, 39, 53)), ('EOSINOPHIL', (112, 158, 39, 53)), ('NEUTROPHIL', (42, 0, 32, 41)), ('NEUTROPHIL', (72, 141, 31, 49))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
324,"[('EOSINOPHIL', (112, 46, 39, 53)), ('NEUTROPHIL', (53, 86, 26, 26)), ('NEUTROPHIL', (46, 148, 37, 38)), ('NEUTROPHIL', (112, 134, 29, 43))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
325,"[('EOSINOPHIL', (182, 186, 40, 38)), ('NEUTROPHIL', (61, 61, 29, 41)), ('NEUTROPHIL', (141, 76, 30, 36)), ('NEUTROPHIL', (40, 183, 38, 41))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
326,"[('EOSINOPHIL', (158, 165, 40, 59)), ('NEUTROPHIL', (48, 54, 36, 37)), ('NEUTROPHIL', (142, 70, 33, 42)), ('NEUTROPHIL', (14, 182, 35, 42))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
327,"[('NEUTROPHIL', (43, 7, 36, 40)), ('NEUTROPHIL', (112, 70, 15, 37)), ('NEUTROPHIL', (0, 117, 41, 36)), ('NEUTROPHIL', (139, 145, 29, 51))]",{'NEUTROPHIL': 4}
328,"[('LYMPHOCYTE', (31, 168, 25, 35)), ('LYMPHOCYTE', (130, 196, 26, 28)), ('NEUTROPHIL', (37, 35, 37, 40)), ('NEUTROPHIL', (148, 34, 29, 46)), ('NEUTROPHIL', (147, 180, 31, 42))]","{'LYMPHOCYTE': 2, 'NEUTROPHIL': 3}"
329,"[('EOSINOPHIL', (69, 160, 35, 46)), ('NEUTROPHIL', (69, 45, 34, 46)), ('NEUTROPHIL', (145, 7, 35, 47)), ('NEUTROPHIL', (144, 140, 36, 36))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
330,"[('NEUTROPHIL', (51, 2, 31, 41)), ('NEUTROPHIL', (138, 59, 31, 46)), ('NEUTROPHIL', (14, 182, 35, 42)), ('NEUTROPHIL', (117, 170, 30, 43))]",{'NEUTROPHIL': 4}
331,"[('MONOCYTE', (134, 0, 46, 44)), ('MONOCYTE', (17, 180, 37, 44)), ('NEUTROPHIL', (34, 67, 36, 45)), ('NEUTROPHIL', (146, 124, 35, 46))]","{'MONOCYTE': 2, 'NEUTROPHIL': 2}"
332,"[('EOSINOPHIL', (170, 42, 48, 59)), ('NEUTROPHIL', (36, 34, 29, 46)), ('NEUTROPHIL', (72, 141, 31, 49)), ('NEUTROPHIL', (112, 117, 41, 36))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
333,"[('NEUTROPHIL', (56, 42, 34, 49)), ('NEUTROPHIL', (172, 0, 35, 35)), ('NEUTROPHIL', (5, 170, 30, 43)), ('NEUTROPHIL', (145, 185, 34, 39))]",{'NEUTROPHIL': 4}
334,"[('NEUTROPHIL', (11, 21, 40, 59)), ('NEUTROPHIL', (172, 0, 35, 35)), ('NEUTROPHIL', (40, 183, 38, 41)), ('NEUTROPHIL', (126, 182, 35, 42))]",{'NEUTROPHIL': 4}
335,"[('EOSINOPHIL', (170, 154, 48, 59)), ('NEUTROPHIL', (42, 0, 32, 41)), ('NEUTROPHIL', (146, 46, 31, 46)), ('NEUTROPHIL', (33, 182, 30, 42))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
336,"[('NEUTROPHIL', (50, 87, 32, 25)), ('NEUTROPHIL', (197, 63, 27, 45)), ('NEUTROPHIL', (27, 112, 33, 35)), ('NEUTROPHIL', (125, 116, 40, 40))]",{'NEUTROPHIL': 4}
337,"[('EOSINOPHIL', (133, 112, 38, 52)), ('NEUTROPHIL', (26, 59, 31, 46)), ('NEUTROPHIL', (169, 67, 37, 38)), ('NEUTROPHIL', (42, 112, 32, 41))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
338,"[('MONOCYTE', (47, 195, 40, 29)), ('NEUTROPHIL', (10, 88, 25, 24)), ('NEUTROPHIL', (141, 76, 30, 36)), ('NEUTROPHIL', (112, 156, 25, 42))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
339,"[('NEUTROPHIL', (61, 61, 29, 41)), ('NEUTROPHIL', (123, 21, 40, 59)), ('NEUTROPHIL', (11, 112, 32, 26)), ('NEUTROPHIL', (148, 146, 29, 46))]",{'NEUTROPHIL': 4}
340,"[('LYMPHOCYTE', (18, 196, 26, 28)), ('NEUTROPHIL', (17, 10, 36, 54)), ('NEUTROPHIL', (173, 61, 29, 41)), ('NEUTROPHIL', (35, 180, 31, 42)), ('NEUTROPHIL', (155, 188, 30, 36))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 4}"
341,"[('EOSINOPHIL', (158, 53, 40, 59)), ('NEUTROPHIL', (38, 25, 34, 45)), ('NEUTROPHIL', (53, 121, 38, 45)), ('NEUTROPHIL', (184, 141, 31, 49))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
342,"[('EOSINOPHIL', (161, 47, 39, 50)), ('EOSINOPHIL', (0, 158, 39, 53)), ('NEUTROPHIL', (27, 0, 33, 35)), ('NEUTROPHIL', (146, 179, 36, 45))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
343,"[('NEUTROPHIL', (69, 45, 34, 46)), ('NEUTROPHIL', (175, 76, 34, 36)), ('NEUTROPHIL', (37, 147, 37, 40)), ('NEUTROPHIL', (160, 197, 36, 27))]",{'NEUTROPHIL': 4}
344,"[('EOSINOPHIL', (49, 47, 39, 50)), ('NEUTROPHIL', (173, 61, 29, 41)), ('NEUTROPHIL', (34, 124, 35, 46)), ('NEUTROPHIL', (160, 197, 36, 27))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
345,"[('LYMPHOCYTE', (135, 171, 30, 40)), ('NEUTROPHIL', (74, 54, 38, 58)), ('NEUTROPHIL', (148, 34, 29, 46)), ('NEUTROPHIL', (37, 127, 32, 47))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 3}"
346,"[('NEUTROPHIL', (36, 34, 29, 46)), ('NEUTROPHIL', (148, 42, 32, 50)), ('NEUTROPHIL', (14, 128, 31, 44)), ('NEUTROPHIL', (134, 146, 30, 50))]",{'NEUTROPHIL': 4}
347,"[('NEUTROPHIL', (0, 53, 24, 49)), ('NEUTROPHIL', (149, 35, 37, 40)), ('NEUTROPHIL', (0, 156, 25, 42)), ('NEUTROPHIL', (173, 173, 29, 41))]",{'NEUTROPHIL': 4}
348,"[('NEUTROPHIL', (32, 28, 36, 36)), ('NEUTROPHIL', (160, 85, 36, 27)), ('NEUTROPHIL', (85, 175, 27, 45)), ('NEUTROPHIL', (138, 131, 35, 47))]",{'NEUTROPHIL': 4}
349,"[('MONOCYTE', (120, 138, 41, 59)), ('NEUTROPHIL', (26, 59, 31, 46)), ('NEUTROPHIL', (116, 84, 32, 28)), ('NEUTROPHIL', (35, 112, 38, 36))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
350,"[('LYMPHOCYTE', (18, 84, 26, 28)), ('LYMPHOCYTE', (143, 56, 25, 35)), ('NEUTROPHIL', (35, 68, 31, 42)), ('NEUTROPHIL', (53, 121, 38, 45)), ('NEUTROPHIL', (141, 188, 30, 36))]","{'LYMPHOCYTE': 2, 'NEUTROPHIL': 3}"
351,"[('MONOCYTE', (22, 0, 46, 44)), ('MONOCYTE', (24, 145, 42, 50)), ('MONOCYTE', (136, 145, 42, 50)), ('NEUTROPHIL', (122, 74, 32, 38))]","{'MONOCYTE': 3, 'NEUTROPHIL': 1}"
352,"[('MONOCYTE', (144, 163, 31, 55)), ('NEUTROPHIL', (10, 88, 25, 24)), ('NEUTROPHIL', (186, 54, 38, 58)), ('NEUTROPHIL', (29, 188, 30, 36))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
353,"[('NEUTROPHIL', (24, 32, 34, 39)), ('NEUTROPHIL', (165, 86, 26, 26)), ('NEUTROPHIL', (22, 146, 30, 50)), ('NEUTROPHIL', (151, 160, 31, 46))]",{'NEUTROPHIL': 4}
354,"[('LYMPHOCYTE', (130, 84, 26, 28)), ('NEUTROPHIL', (53, 86, 26, 26)), ('NEUTROPHIL', (147, 68, 31, 42)), ('NEUTROPHIL', (33, 182, 30, 42)), ('NEUTROPHIL', (130, 185, 32, 39))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 4}"
355,"[('NEUTROPHIL', (33, 70, 30, 42)), ('NEUTROPHIL', (112, 23, 25, 41)), ('NEUTROPHIL', (85, 175, 27, 45)), ('NEUTROPHIL', (165, 198, 26, 26))]",{'NEUTROPHIL': 4}
356,"[('NEUTROPHIL', (39, 48, 31, 46)), ('NEUTROPHIL', (139, 33, 29, 51)), ('NEUTROPHIL', (0, 165, 24, 49)), ('NEUTROPHIL', (152, 162, 38, 48))]",{'NEUTROPHIL': 4}
357,"[('NEUTROPHIL', (33, 70, 30, 42)), ('NEUTROPHIL', (152, 50, 38, 48)), ('NEUTROPHIL', (0, 182, 15, 37)), ('NEUTROPHIL', (158, 148, 37, 38))]",{'NEUTROPHIL': 4}
358,"[('EOSINOPHIL', (170, 154, 48, 59)), ('LYMPHOCYTE', (31, 56, 25, 35)), ('NEUTROPHIL', (125, 4, 40, 40)), ('NEUTROPHIL', (13, 116, 40, 40))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 2}"
359,"[('EOSINOPHIL', (70, 186, 40, 38)), ('NEUTROPHIL', (14, 16, 31, 44)), ('NEUTROPHIL', (122, 88, 25, 24)), ('NEUTROPHIL', (160, 166, 36, 37))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
360,"[('MONOCYTE', (22, 112, 46, 44)), ('NEUTROPHIL', (10, 88, 25, 24)), ('NEUTROPHIL', (130, 73, 32, 39)), ('NEUTROPHIL', (160, 197, 36, 27))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
361,"[('EOSINOPHIL', (43, 169, 29, 50)), ('EOSINOPHIL', (158, 165, 40, 59)), ('NEUTROPHIL', (11, 0, 32, 26)), ('NEUTROPHIL', (161, 78, 31, 34))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
362,"[('MONOCYTE', (24, 145, 42, 50)), ('NEUTROPHIL', (4, 41, 33, 34)), ('NEUTROPHIL', (149, 35, 37, 40)), ('NEUTROPHIL', (179, 135, 30, 44))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
363,"[('NEUTROPHIL', (56, 42, 34, 49)), ('NEUTROPHIL', (168, 42, 34, 49)), ('NEUTROPHIL', (32, 140, 36, 36)), ('NEUTROPHIL', (125, 116, 40, 40))]",{'NEUTROPHIL': 4}
364,"[('MONOCYTE', (134, 112, 46, 44)), ('NEUTROPHIL', (36, 42, 32, 50)), ('NEUTROPHIL', (179, 23, 30, 44)), ('NEUTROPHIL', (26, 171, 31, 46))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
365,"[('NEUTROPHIL', (0, 44, 25, 42)), ('NEUTROPHIL', (145, 70, 30, 42)), ('NEUTROPHIL', (61, 173, 29, 41)), ('NEUTROPHIL', (145, 182, 30, 42))]",{'NEUTROPHIL': 4}
366,"[('NEUTROPHIL', (76, 51, 27, 49)), ('NEUTROPHIL', (134, 34, 30, 50)), ('NEUTROPHIL', (59, 112, 35, 35)), ('NEUTROPHIL', (162, 199, 32, 25))]",{'NEUTROPHIL': 4}
367,"[('NEUTROPHIL', (23, 6, 33, 49)), ('NEUTROPHIL', (146, 12, 35, 46)), ('NEUTROPHIL', (49, 190, 31, 34)), ('NEUTROPHIL', (150, 137, 34, 45))]",{'NEUTROPHIL': 4}
368,"[('EOSINOPHIL', (112, 46, 39, 53)), ('NEUTROPHIL', (42, 0, 32, 41)), ('NEUTROPHIL', (0, 156, 25, 42)), ('NEUTROPHIL', (152, 126, 35, 43))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
369,"[('LYMPHOCYTE', (143, 56, 25, 35)), ('NEUTROPHIL', (4, 84, 32, 28)), ('NEUTROPHIL', (6, 148, 26, 51)), ('NEUTROPHIL', (33, 182, 26, 42)), ('NEUTROPHIL', (129, 122, 36, 54))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 4}"
370,"[('EOSINOPHIL', (69, 160, 35, 46)), ('MONOCYTE', (24, 33, 42, 50)), ('NEUTROPHIL', (112, 5, 41, 36)), ('NEUTROPHIL', (172, 112, 35, 35))]","{'EOSINOPHIL': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 2}"
371,"[('NEUTROPHIL', (27, 0, 33, 35)), ('NEUTROPHIL', (134, 34, 30, 50)), ('NEUTROPHIL', (57, 179, 37, 38)), ('NEUTROPHIL', (123, 112, 32, 26))]",{'NEUTROPHIL': 4}
372,"[('NEUTROPHIL', (13, 4, 40, 40)), ('NEUTROPHIL', (138, 16, 36, 53)), ('NEUTROPHIL', (6, 148, 26, 51)), ('NEUTROPHIL', (33, 182, 26, 42)), ('NEUTROPHIL', (116, 153, 33, 34))]",{'NEUTROPHIL': 5}
373,"[('LYMPHOCYTE', (169, 67, 30, 42)), ('NEUTROPHIL', (0, 23, 25, 41)), ('NEUTROPHIL', (24, 144, 34, 39)), ('NEUTROPHIL', (112, 156, 25, 42))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 3}"
374,"[('MONOCYTE', (47, 83, 40, 29)), ('NEUTROPHIL', (179, 23, 30, 44)), ('NEUTROPHIL', (49, 190, 31, 34)), ('NEUTROPHIL', (142, 182, 33, 42))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
375,"[('EOSINOPHIL', (43, 57, 29, 50)), ('NEUTROPHIL', (126, 16, 31, 44)), ('NEUTROPHIL', (33, 119, 35, 47)), ('NEUTROPHIL', (160, 197, 36, 27))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
376,"[('EOSINOPHIL', (133, 112, 38, 52)), ('NEUTROPHIL', (4, 84, 32, 28)), ('NEUTROPHIL', (134, 21, 34, 55)), ('NEUTROPHIL', (40, 145, 31, 42))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
377,"[('NEUTROPHIL', (57, 67, 37, 38)), ('NEUTROPHIL', (139, 33, 29, 51)), ('NEUTROPHIL', (30, 182, 33, 42)), ('NEUTROPHIL', (123, 112, 32, 26))]",{'NEUTROPHIL': 4}
378,"[('EOSINOPHIL', (6, 139, 57, 60)), ('NEUTROPHIL', (36, 42, 32, 50)), ('NEUTROPHIL', (146, 67, 36, 45)), ('NEUTROPHIL', (155, 119, 36, 40))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
379,"[('LYMPHOCYTE', (130, 84, 26, 28)), ('NEUTROPHIL', (39, 48, 31, 46)), ('NEUTROPHIL', (147, 68, 31, 42)), ('NEUTROPHIL', (11, 133, 40, 59)), ('NEUTROPHIL', (117, 170, 30, 43))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 4}"
380,"[('EOSINOPHIL', (43, 57, 29, 50)), ('MONOCYTE', (17, 180, 37, 44)), ('NEUTROPHIL', (122, 74, 32, 38)), ('NEUTROPHIL', (117, 170, 30, 43))]","{'EOSINOPHIL': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 2}"
381,"[('EOSINOPHIL', (43, 57, 29, 50)), ('LYMPHOCYTE', (130, 84, 26, 28)), ('NEUTROPHIL', (147, 68, 31, 42)), ('NEUTROPHIL', (0, 117, 41, 36)), ('NEUTROPHIL', (151, 160, 31, 46))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 3}"
382,"[('NEUTROPHIL', (37, 15, 32, 47)), ('NEUTROPHIL', (123, 21, 40, 59)), ('NEUTROPHIL', (33, 119, 35, 47)), ('NEUTROPHIL', (155, 188, 30, 36))]",{'NEUTROPHIL': 4}
383,"[('MONOCYTE', (47, 195, 40, 29)), ('NEUTROPHIL', (27, 33, 29, 51)), ('NEUTROPHIL', (172, 0, 35, 35)), ('NEUTROPHIL', (160, 166, 36, 37))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
384,"[('NEUTROPHIL', (40, 71, 38, 41)), ('NEUTROPHIL', (145, 7, 35, 47)), ('NEUTROPHIL', (4, 153, 33, 34)), ('NEUTROPHIL', (184, 141, 31, 49))]",{'NEUTROPHIL': 4}
385,"[('EOSINOPHIL', (21, 112, 38, 52)), ('NEUTROPHIL', (40, 33, 31, 42)), ('NEUTROPHIL', (136, 32, 34, 39)), ('NEUTROPHIL', (126, 182, 35, 42))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
386,"[('EOSINOPHIL', (43, 169, 29, 50)), ('NEUTROPHIL', (34, 67, 36, 45)), ('NEUTROPHIL', (158, 36, 37, 38)), ('NEUTROPHIL', (146, 158, 31, 46))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
387,"[('EOSINOPHIL', (181, 160, 35, 46)), ('NEUTROPHIL', (46, 36, 37, 38)), ('NEUTROPHIL', (146, 12, 35, 46)), ('NEUTROPHIL', (56, 154, 34, 49))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
388,"[('EOSINOPHIL', (155, 57, 29, 50)), ('NEUTROPHIL', (54, 19, 31, 38)), ('NEUTROPHIL', (34, 179, 36, 45)), ('NEUTROPHIL', (118, 148, 26, 51)), ('NEUTROPHIL', (145, 182, 26, 42))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 4}"
389,"[('EOSINOPHIL', (118, 27, 57, 60)), ('EOSINOPHIL', (70, 186, 40, 38)), ('NEUTROPHIL', (39, 48, 31, 46)), ('NEUTROPHIL', (166, 131, 31, 38))]","{'EOSINOPHIL': 2, 'NEUTROPHIL': 2}"
390,"[('EOSINOPHIL', (58, 42, 48, 59)), ('MONOCYTE', (24, 145, 42, 50)), ('NEUTROPHIL', (138, 19, 35, 47)), ('NEUTROPHIL', (112, 182, 15, 37))]","{'EOSINOPHIL': 1, 'MONOCYTE': 1, 'NEUTROPHIL': 2}"
391,"[('NEUTROPHIL', (44, 34, 29, 51)), ('NEUTROPHIL', (173, 61, 29, 41)), ('NEUTROPHIL', (40, 162, 38, 48)), ('NEUTROPHIL', (155, 188, 30, 36))]",{'NEUTROPHIL': 4}
392,"[('NEUTROPHIL', (33, 7, 35, 47)), ('NEUTROPHIL', (123, 0, 32, 26)), ('NEUTROPHIL', (35, 140, 33, 49)), ('NEUTROPHIL', (142, 182, 33, 42))]",{'NEUTROPHIL': 4}
393,"[('LYMPHOCYTE', (130, 84, 26, 28)), ('NEUTROPHIL', (40, 71, 38, 41)), ('NEUTROPHIL', (147, 68, 31, 42)), ('NEUTROPHIL', (35, 112, 38, 36)), ('NEUTROPHIL', (152, 162, 38, 48))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 4}"
394,"[('NEUTROPHIL', (43, 7, 36, 40)), ('NEUTROPHIL', (150, 25, 34, 45)), ('NEUTROPHIL', (18, 158, 34, 43)), ('NEUTROPHIL', (162, 199, 32, 25))]",{'NEUTROPHIL': 4}
395,"[('NEUTROPHIL', (30, 70, 33, 42)), ('NEUTROPHIL', (141, 76, 30, 36)), ('NEUTROPHIL', (14, 128, 31, 44)), ('NEUTROPHIL', (152, 162, 38, 48))]",{'NEUTROPHIL': 4}
396,"[('NEUTROPHIL', (5, 58, 30, 43)), ('NEUTROPHIL', (139, 33, 29, 51)), ('NEUTROPHIL', (29, 188, 30, 36)), ('NEUTROPHIL', (169, 179, 37, 38))]",{'NEUTROPHIL': 4}
397,"[('MONOCYTE', (22, 0, 46, 44)), ('NEUTROPHIL', (147, 0, 38, 36)), ('NEUTROPHIL', (60, 139, 32, 43)), ('NEUTROPHIL', (116, 196, 32, 28))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
398,"[('NEUTROPHIL', (11, 21, 40, 59)), ('NEUTROPHIL', (139, 0, 33, 35)), ('NEUTROPHIL', (69, 157, 34, 46)), ('NEUTROPHIL', (116, 196, 32, 28))]",{'NEUTROPHIL': 4}
399,"[('EOSINOPHIL', (43, 169, 29, 50)), ('LYMPHOCYTE', (130, 84, 26, 28)), ('NEUTROPHIL', (35, 0, 38, 36)), ('NEUTROPHIL', (147, 68, 31, 42)), ('NEUTROPHIL', (158, 148, 37, 38))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 3}"
400,"[('EOSINOPHIL', (6, 139, 57, 60)), ('LYMPHOCYTE', (23, 59, 30, 40)), ('LYMPHOCYTE', (169, 67, 30, 42)), ('NEUTROPHIL', (151, 160, 31, 46))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 2, 'NEUTROPHIL': 1}"
401,"[('LYMPHOCYTE', (18, 196, 26, 28)), ('LYMPHOCYTE', (135, 171, 30, 40)), ('NEUTROPHIL', (6, 36, 26, 51)), ('NEUTROPHIL', (33, 70, 26, 42)), ('NEUTROPHIL', (158, 36, 37, 38)), ('NEUTROPHIL', (35, 180, 31, 42))]","{'LYMPHOCYTE': 2, 'NEUTROPHIL': 4}"
402,"[('NEUTROPHIL', (18, 73, 32, 39)), ('NEUTROPHIL', (146, 12, 35, 46)), ('NEUTROPHIL', (65, 168, 35, 42)), ('NEUTROPHIL', (172, 112, 35, 35))]",{'NEUTROPHIL': 4}
403,"[('EOSINOPHIL', (161, 47, 39, 50)), ('LYMPHOCYTE', (18, 196, 26, 28)), ('NEUTROPHIL', (33, 73, 34, 39)), ('NEUTROPHIL', (35, 180, 31, 42)), ('NEUTROPHIL', (175, 188, 34, 36))]","{'EOSINOPHIL': 1, 'LYMPHOCYTE': 1, 'NEUTROPHIL': 3}"
404,"[('NEUTROPHIL', (30, 70, 33, 42)), ('NEUTROPHIL', (149, 35, 37, 40)), ('NEUTROPHIL', (4, 196, 32, 28)), ('NEUTROPHIL', (112, 165, 24, 49))]",{'NEUTROPHIL': 4}
405,"[('LYMPHOCYTE', (18, 196, 26, 28)), ('NEUTROPHIL', (0, 53, 24, 49)), ('NEUTROPHIL', (116, 84, 32, 28)), ('NEUTROPHIL', (35, 180, 31, 42)), ('NEUTROPHIL', (112, 134, 29, 43))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 4}"
406,"[('EOSINOPHIL', (58, 154, 48, 59)), ('NEUTROPHIL', (10, 88, 25, 24)), ('NEUTROPHIL', (116, 84, 32, 28)), ('NEUTROPHIL', (116, 153, 33, 34))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
407,"[('EOSINOPHIL', (133, 0, 38, 52)), ('NEUTROPHIL', (11, 0, 32, 26)), ('NEUTROPHIL', (61, 173, 29, 41)), ('NEUTROPHIL', (123, 112, 32, 26))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
408,"[('LYMPHOCYTE', (130, 196, 26, 28)), ('NEUTROPHIL', (53, 86, 26, 26)), ('NEUTROPHIL', (138, 19, 35, 47)), ('NEUTROPHIL', (10, 186, 32, 38)), ('NEUTROPHIL', (147, 180, 31, 42))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 4}"
409,"[('LYMPHOCYTE', (23, 59, 30, 40)), ('NEUTROPHIL', (117, 58, 30, 43)), ('NEUTROPHIL', (34, 179, 36, 45)), ('NEUTROPHIL', (155, 119, 36, 40))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 3}"
410,"[('MONOCYTE', (8, 26, 41, 59)), ('NEUTROPHIL', (112, 70, 15, 37)), ('NEUTROPHIL', (49, 190, 31, 34)), ('NEUTROPHIL', (129, 122, 36, 54))]","{'MONOCYTE': 1, 'NEUTROPHIL': 3}"
411,"[('NEUTROPHIL', (35, 0, 38, 36)), ('NEUTROPHIL', (168, 42, 34, 49)), ('NEUTROPHIL', (33, 185, 34, 39)), ('NEUTROPHIL', (126, 128, 31, 44))]",{'NEUTROPHIL': 4}
412,"[('EOSINOPHIL', (182, 74, 40, 38)), ('NEUTROPHIL', (26, 59, 31, 46)), ('NEUTROPHIL', (63, 188, 34, 36)), ('NEUTROPHIL', (126, 128, 31, 44))]","{'EOSINOPHIL': 1, 'NEUTROPHIL': 3}"
413,"[('LYMPHOCYTE', (18, 196, 26, 28)), ('NEUTROPHIL', (44, 34, 29, 51)), ('NEUTROPHIL', (162, 87, 32, 25)), ('NEUTROPHIL', (35, 180, 31, 42)), ('NEUTROPHIL', (149, 127, 32, 47))]","{'LYMPHOCYTE': 1, 'NEUTROPHIL': 4}"
